time_sec,Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
42008,Practice,16,42007.5,797.899332,-6054.175362,16.924,11.030421594079325,316.11,1.624,3,0,0,0,0,0,0,0,0,0,0,0,0
42009,Practice,16,42008.55,797.90103,-6054.173772,12.938,10.280065020324145,317.653,1.624,3,0,0,0,0,0,0,0,0,0,0,0,0
42010,Practice,16,42009.5,797.902128,-6054.172788,8.788,9.49175058450437,317.693,1.416,3,0,0,0,0,0,0,0,0,0,0,0,0
42011,Practice,16,42010.55,797.903016,-6054.171966,6.721,9.174496987429803,313.267,1.442,3,0,0,0,0,0,0,0,0,0,0,0,0
42012,Practice,16,42011.5,797.90358,-6054.171402,5.274,9.004603194331683,317.803,1.345,3,0,0,0,0,0,0,0,0,0,0,0,0
42013,Practice,16,42012.55,797.903826,-6054.17115,0.968,9.176819333085344,319.003,1.199,3,0,0,0,0,0,0,0,0,0,0,0,0
42014,Practice,16,42013.5,797.90385,-6054.171138,0.076,8.92071901017705,311.227,1.13,3,0,0,0,0,0,0,0,0,0,0,0,0
42015,Practice,16,42014.55,797.903862,-6054.171126,0.119,8.956620075049614,311.227,1.044,3,0,0,0,0,0,0,0,0,0,0,0,0
42016,Practice,16,42015.5,797.903874,-6054.171132,0.115,9.069757569697575,311.227,0.999,3,0,0,0,0,0,0,0,0,0,0,0,0
42017,Practice,15,42016.55,797.903898,-6054.171126,0.029,9.200555443913313,311.227,0.951,3,0,0,0,0,0,0,0,0,0,0,0,0
42018,Practice,16,42017.5,797.903904,-6054.171132,0.14,9.212671229554294,311.227,1.016,3,0,0,0,0,0,0,0,0,0,0,0,0
42019,Practice,16,42018.55,797.903892,-6054.17115,0.097,9.310790416901227,311.227,1.236,3,0,0,0,0,0,0,0,0,0,0,0,0
42020,Practice,16,42019.5,797.903892,-6054.171144,0.115,9.217758622568471,311.227,1.318,3,0,0,0,0,0,0,0,0,0,0,0,0
42021,Practice,16,42020.55,797.903892,-6054.171138,0.126,8.96124382303014,311.227,1.366,3,0,0,0,0,0,0,0,0,0,0,0,0
42022,Practice,16,42021.5,797.903886,-6054.17112,0.058,9.192710729743434,311.227,1.368,3,0,0,0,0,0,0,0,0,0,0,0,0
42023,Practice,16,42022.55,797.903886,-6054.171096,0.22,9.11720807782242,311.227,1.412,3,0,0,0,0,0,0,0,0,0,0,0,0
42024,Practice,16,42023.5,797.903898,-6054.17109,0.094,8.770730422230404,311.227,1.425,3,0,0,0,0,0,0,0,0,0,0,0,0
42025,Practice,16,42024.55,797.90391,-6054.171108,0.14,9.20020556958664,311.227,1.386,3,0,0,0,0,0,0,0,0,0,0,0,0
42026,Practice,16,42025.5,797.903928,-6054.171102,0.335,8.953029180901469,311.227,1.313,3,0,0,0,0,0,0,0,0,0,0,0,0
42027,Practice,16,42026.55,797.90415,-6054.170874,2.542,8.72317385634011,321.031,1.319,3,0,0,0,0,0,0,0,0,0,0,0,0
42028,Practice,16,42027.5,797.904618,-6054.170322,5.49,9.268037358378695,318.633,1.67,3,0,0,0,0,0,0,0,0,0,0,0,0
42029,Practice,16,42028.55,797.90532,-6054.169476,7.506,9.802958312008371,317.522,2.167,3,0,0,0,0,0,0,0,0,0,0,0,0
42030,Practice,16,42029.5,797.906178,-6054.168594,9.76,9.9370975647039,317.27,2.147,3,0,0,0,0,0,0,0,0,0,0,0,0

42031,Practice,16,42030.55,797.907828,-6054.167028,18.324,11.100348821358828,316.508,2.045,3,0,0,0,0,0,0,0,0,0,0,0,0
42032,Practice,16,42031.5,797.910252,-6054.164646,25.265,11.857473083039652,315.398,2.178,3,0,0,0,0,0,0,0,0,0,0,0,0
42033,Practice,16,42032.55,797.91333,-6054.161568,28.249,12.081300367051824,315.21,2.326,3,0,0,0,0,0,0,0,0,0,0,0,0
42034,Practice,15,42033.5,797.916342,-6054.158526,31.234,12.652513019961262,313.486,2.365,3,0,0,0,0,0,0,0,0,0,0,0,0
42035,Practice,16,42034.55,797.919912,-6054.154704,35.078,14.038473346036316,314.183,2.381,3,0,0,0,0,0,0,0,0,0,0,0,0
42036,Practice,16,42035.5,797.92392,-6054.150354,45.616,15.247029094767669,313.336,2.426,3,0,0,0,0,0,0,0,0,0,0,0,0
42037,Practice,16,42036.55,797.929806,-6054.144282,57.082,14.993334194047108,316.15,2.882,3,0,0,0,0,0,0,0,0,0,0,0,0
42038,Practice,16,42037.5,797.936772,-6054.138474,67.133,16.348926203242346,321.932,2.448,3,0,0,0,0,0,0,0,0,0,0,0,0
42039,Practice,16,42038.55,797.946036,-6054.131718,74.873,18.23136070409548,327.146,2.634,3,0,0,0,0,0,0,0,0,0,0,0,0
42040,Practice,16,42039.5,797.955666,-6054.126096,79.812,18.34269914019096,331.442,2.916,3,0,0,0,0,0,0,0,0,0,0,0,0
42041,Practice,16,42040.55,797.968008,-6054.120846,85.9,18.15155755147109,340.433,2.7,3,0,0,0,0,0,0,0,0,0,0,0,0
42042,Practice,15,42041.5,797.98047,-6054.118494,90.342,17.691093975167828,352.63,3.007,3,0,0,0,0,0,0,0,0,0,0,0,0
42043,Practice,15,42042.55,797.99529,-6054.118356,95.346,17.772084405957813,2.567,2.663,3,0,0,0,0,0,0,0,0,0,0,0,0
42044,Practice,14,42043.5,798.008502,-6054.120768,93.132,17.820141110870775,12.448,2.148,3,0,0,0,0,0,0,0,0,0,0,0,0
42045,Practice,15,42044.55,798.022596,-6054.125136,90.133,17.723556926196174,17.833,1.926,3,0,0,0,0,0,0,0,0,0,0,0,0
42046,Practice,16,42045.5,798.032688,-6054.129252,70.945,17.274786428288067,21.883,1.731,3,0,0,0,0,0,0,0,0,0,0,0,0
42047,Practice,16,42046.55,798.042972,-6054.134046,73.116,17.037630642647535,25.539,1.634,3,0,0,0,0,0,0,0,0,0,0,0,0
42048,Practice,15,42047.5,798.053394,-6054.139188,85.338,17.80672662621123,26.351,1.629,3,0,0,0,0,0,0,0,0,0,0,0,0
42049,Practice,16,42048.55,798.066318,-6054.14631,98.352,17.92074259505254,28.575,1.46,3,0,0,0,0,0,0,0,0,0,0,0,0
42050,Practice,16,42049.5,798.078072,-6054.152958,85.043,18.117766818712347,28.758,1.31,3,0,0,0,0,0,0,0,0,0,0,0,0
42051,Practice,15,42050.55,798.089352,-6054.158454,78.196,17.350116375407442,20.934,1.161,3,0,0,0,0,0,0,0,0,0,0,0,0
42052,Practice,16,42051.5,798.100002,-6054.163422,86.036,18.4940971842078,26.937,1.021,3,0,0,0,0,0,0,0,0,0,0,0,0
42053,Practice,16,42052.55,798.113208,-6054.170988,101.653,17.979653698879446,29.566,0.937,3,0,0,0,0,0,0,0,0,0,0,0,0
42054,Practice,15,42053.5,798.12648,-6054.178464,101.632,17.924235953658577,28.771,0.685,3,0,0,0,0,0,0,0,0,0,0,0,0
42055,Practice,15,42054.55,798.13881,-6054.185262,85.043,17.249568039527666,27.864,0.652,3,0,0,0,0,0,0,0,0,0,0,0,0
42056,Practice,15,42055.5,798.150306,-6054.191562,95.648,18.535687134987185,28.273,0.856,3,0,0,0,0,0,0,0,0,0,0,0,0
42057,Practice,15,42056.55,798.164994,-6054.199812,112.777,18.061713482282805,28.252,0.783,3,0,0,0,0,0,0,0,0,0,0,0,0
42058,Practice,15,42057.5,798.179238,-6054.207642,104.67,17.773781847503535,28.311,0.727,3,0,0,0,0,0,0,0,0,0,0,0,0
42059,Practice,15,42058.55,798.191718,-6054.21456,82.199,17.926832176662035,28.425,0.594,3,0,0,0,0,0,0,0,0,0,0,0,0
42060,Practice,15,42059.5,798.202602,-6054.2205,91.696,17.70758390097662,28.498,0.444,3,0,0,0,0,0,0,0,0,0,0,0,0
42100,Practice,15,42100.0,798.209046,-6054.224064,100.224,17.515952659935127,28.447,0.404,3,0,0,0,0,0,0,0,0,0,0,0,0
42101,Practice,15,42100.55,798.216708,-6054.228324,108.187,18.307306895156547,28.635,0.378,3,0,0,0,0,0,0,0,0,0,0,0,0
42102,Practice,15,42101.5,798.231402,-6054.236478,122.087,17.911309081911128,28.168,0.366,3,0,0,0,0,0,0,0,0,0,0,0,0
42103,Practice,15,42102.55,798.249552,-6054.246414,134.935,18.11789620196147,27.872,0.387,3,0,0,0,0,0,0,0,0,0,0,0,0
42104,Practice,15,42103.5,798.266562,-6054.25578,128.963,17.891990115122304,28.269,0.649,3,0,0,0,0,0,0,0,0,0,0,0,0
42105,Practice,15,42104.55,798.283026,-6054.264714,114.077,18.157349486380845,28.002,0.787,3,0,0,0,0,0,0,0,0,0,0,0,0
42106,Practice,15,42105.5,798.297372,-6054.272574,117.054,17.985124867928317,28.293,1.28,3,0,0,0,0,0,0,0,0,0,0,0,0
42107,Practice,15,42106.55,798.314418,-6054.282054,125.633,17.998955301646834,28.51,2.283,3,0,0,0,0,0,0,0,0,0,0,0,0
42108,Practice,14,42107.5,798.329562,-6054.290412,115.445,18.143722979478483,28.435,3.831,3,0,0,0,0,0,0,0,0,0,0,0,0
42109,Practice,15,42108.7,798.346308,-6054.2997,99.518,17.934543201716064,28.49,5.754,3,0,0,0,0,0,0,0,0,0,0,0,0
42110,Practice,15,42109.6,798.35721,-6054.306024,88.776,17.880510271858107,31.175,7.14,3,0,0,0,0,0,0,0,0,0,0,0,0
42111,Practice,15,42110.6,798.36762,-6054.313584,82.591,18.5674031423213,38.187,8.443,3,0,0,0,0,0,0,0,0,0,0,0,0
42112,Practice,15,42111.55,798.376326,-6054.321786,81.223,17.58126342125616,45.673,8.805,3,0,0,0,0,0,0,0,0,0,0,0,0
42113,Practice,14,42112.55,798.383772,-6054.331332,79.193,17.817846409365178,55.551,8.535,3,0,0,0,0,0,0,0,0,0,0,0,0
42114,Practice,14,42113.5,798.388866,-6054.341478,76.378,17.80546168034138,67.822,8.698,3,0,0,0,0,0,0,0,0,0,0,0,0
42115,Practice,15,42114.55,798.391728,-6054.353094,71.741,17.34971507175427,80.373,9.044,3,0,0,0,0,0,0,0,0,0,0,0,0
42116,Practice,15,42115.5,798.392586,-6054.362406,59.4,16.1832023728675,86.066,9.12,3,0,0,0,0,0,0,0,0,0,0,0,0
42117,Practice,15,42116.55,798.393072,-6054.370716,48.006,15.013913601744363,84.812,9.516,3,0,0,0,0,0,0,0,0,0,0,0,0
42118,Practice,16,42117.5,798.395094,-6054.376542,43.97,15.092638959896496,61.25,10.589,3,0,0,0,0,0,0,0,0,0,0,0,0
42119,Practice,16,42118.55,798.400368,-6054.381132,43.096,15.01748872686058,26.193,10.949,3,0,0,0,0,0,0,0,0,0,0,0,0
42120,Practice,16,42119.5,798.406668,-6054.381852,46.541,14.84318461259472,356.568,11.614,3,0,0,0,0,0,0,0,0,0,0,0,0
42121,Practice,15,42120.55,798.41502,-6054.379752,59.58,15.56821805188671,340.486,12.269,3,0,0,0,0,0,0,0,0,0,0,0,0
42122,Practice,15,42121.5,798.423846,-6054.375942,70.754,16.92285335384396,335.643,12.668,3,0,0,0,0,0,0,0,0,0,0,0,0
42123,Practice,16,42122.55,798.434916,-6054.370386,79.906,17.7595765003116,332.943,15.205,3,0,0,0,0,0,0,0,0,0,0,0,0
42124,Practice,16,42123.5,798.443274,-6054.365304,63.007,15.82201248003872,330.45,20.957,3,0,0,0,0,0,0,0,0,0,0,0,0
42125,Practice,16,42124.55,798.451662,-6054.358584,70.96,17.054038226778577,318.202,23.315,3,0,0,0,0,0,0,0,0,0,0,0,0
42126,Practice,16,42125.5,798.45936,-6054.35058,80.489,18.140409718035254,310.973,23.814,3,0,0,0,0,0,0,0,0,0,0,0,0
42127,Practice,16,42126.55,798.46842,-6054.339486,95.695,17.748763140199927,309.367,23.956,3,0,0,0,0,0,0,0,0,0,0,0,0
42128,Practice,16,42127.5,798.478188,-6054.327546,111.089,18.06200337767856,310.011,23.059,3,0,0,0,0,0,0,0,0,0,0,0,0
42129,Practice,16,42128.55,798.49053,-6054.312822,123.923,18.327917494204208,310.677,22.596,3,0,0,0,0,0,0,0,0,0,0,0,0
42130,Practice,15,42129.5,798.502494,-6054.299052,124.427,18.688394303918333,311.682,22.416,3,0,0,0,0,0,0,0,0,0,0,0,0
42131,Practice,16,42130.55,798.514494,-6054.285786,108.378,18.044652960223697,314.222,23.012,3,0,0,0,0,0,0,0,0,0,0,0,0
42132,Practice,16,42131.5,798.525006,-6054.275454,96.98,18.23173760449265,315.131,22.894,3,0,0,0,0,0,0,0,0,0,0,0,0
42133,Practice,16,42132.55,798.535188,-6054.264468,92.722,18.408174896366628,311.409,22.713,3,0,0,0,0,0,0,0,0,0,0,0,0
42134,Practice,16,42133.5,798.54243,-6054.254502,79.621,18.209547276356343,303.914,20.397,3,0,0,0,0,0,0,0,0,0,0,0,0
42135,Practice,15,42134.55,798.54927,-6054.243534,82.76,18.34599064154214,301.928,18.119,3,0,0,0,0,0,0,0,0,0,0,0,0
42136,Practice,15,42135.5,798.556062,-6054.233136,83.48,17.943569201745092,304.16,16.136,3,0,0,0,0,0,0,0,0,0,0,0,0
42137,Practice,16,42136.55,798.562278,-6054.224172,64.166,15.933711148706177,304.888,14.182,3,0,0,0,0,0,0,0,0,0,0,0,0
42138,Practice,16,42137.5,798.568038,-6054.216618,67.208,16.39761237411226,310.44,13.153,3,0,0,0,0,0,0,0,0,0,0,0,0
42139,Practice,16,42138.55,798.57756,-6054.210156,75.276,17.78846335760102,332.515,13.536,3,0,0,0,0,0,0,0,0,0,0,0,0
42140,Practice,15,42139.5,798.588282,-6054.207234,80.996,18.07445611062165,349.668,14.0,3,0,0,0,0,0,0,0,0,0,0,0,0
42141,Practice,16,42140.55,798.601812,-6054.205224,85.507,18.17168683854042,350.947,13.932,3,0,0,0,0,0,0,0,0,0,0,0,0
42142,Practice,16,42141.5,798.613122,-6054.202818,77.81,17.919761749820914,347.207,13.603,3,0,0,0,0,0,0,0,0,0,0,0,0
42143,Practice,16,42142.55,798.623568,-6054.199806,62.226,15.948970198602629,344.596,13.224,3,0,0,0,0,0,0,0,0,0,0,0,0
42144,Practice,16,42143.5,798.63156,-6054.198834,53.262,15.717207278085024,359.452,12.39,3,0,0,0,0,0,0,0,0,0,0,0,0
42145,Practice,15,42144.55,798.639318,-6054.199764,45.763,14.865775692609953,8.084,11.694,3,0,0,0,0,0,0,0,0,0,0,0,0
42146,Practice,15,42145.5,798.644946,-6054.200202,35.413,14.206750172934733,1.384,11.038,3,0,0,0,0,0,0,0,0,0,0,0,0
42147,Practice,16,42146.55,798.649326,-6054.197958,29.592,12.43883281501502,315.18,10.849,3,0,0,0,0,0,0,0,0,0,0,0,0
42148,Practice,16,42147.5,798.650268,-6054.19398,28.174,12.166778560676484,266.086,10.634,3,0,0,0,0,0,0,0,0,0,0,0,0
42149,Practice,16,42148.55,798.647448,-6054.190266,32.965,12.644959865665824,213.438,10.287,3,0,0,0,0,0,0,0,0,0,0,0,0
42150,Practice,16,42149.5,798.64209,-6054.189348,42.588,15.209899854308716,182.839,10.18,3,0,0,0,0,0,0,0,0,0,0,0,0
42151,Practice,16,42150.55,798.63315,-6054.189336,66.132,16.315789798086115,181.023,9.521,3,0,0,0,0,0,0,0,0,0,0,0,0
42152,Practice,16,42151.5,798.622002,-6054.18858,85.201,18.294365438233832,184.756,8.714,3,0,0,0,0,0,0,0,0,0,0,0,0
42153,Practice,15,42152.55,798.606948,-6054.186618,102.359,17.963412569039882,187.919,8.433,3,0,0,0,0,0,0,0,0,0,0,0,0
42154,Practice,16,42153.5,798.590976,-6054.18486,117.4,18.492622491370994,185.8,8.298,3,0,0,0,0,0,0,0,0,0,0,0,0
42155,Practice,16,42154.55,798.571134,-6054.184014,129.845,17.625873193051525,179.835,9.194,3,0,0,0,0,0,0,0,0,0,0,0,0
42156,Practice,16,42155.5,798.551514,-6054.185892,141.142,18.253214052037137,174.028,9.21,3,0,0,0,0,0,0,0,0,0,0,0,0
42157,Practice,16,42156.55,798.52815,-6054.188868,153.101,18.13284585211764,172.498,9.147,3,0,0,0,0,0,0,0,0,0,0,0,0
42158,Practice,16,42157.5,798.50583,-6054.191826,160.463,17.709152223976194,172.977,9.041,3,0,0,0,0,0,0,0,0,0,0,0,0
42159,Practice,16,42158.55,798.47985,-6054.195096,167.656,17.868673249092897,172.86,8.623,3,0,0,0,0,0,0,0,0,0,0,0,0
42160,Practice,16,42159.5,798.457314,-6054.198138,149.746,17.530771005969818,172.41,8.221,3,0,0,0,0,0,0,0,0,0,0,0,0
42200,Practice,16,42200.0,798.446796,-6054.199542,136.458,17.74610833452363,172.467,8.149,3,0,0,0,0,0,0,0,0,0,0,0,0
42201,Practice,16,42200.55,798.436206,-6054.200874,127.084,18.17782367119841,173.052,7.851,3,0,0,0,0,0,0,0,0,0,0,0,0
42202,Practice,16,42201.5,798.417588,-6054.20286,134.712,17.68054528849184,174.153,6.969,3,0,0,0,0,0,0,0,0,0,0,0,0
42203,Practice,16,42202.55,798.395118,-6054.205506,148.424,17.917806778832077,173.022,5.396,3,0,0,0,0,0,0,0,0,0,0,0,0
42204,Practice,16,42203.5,798.373494,-6054.208434,151.693,17.662362487813525,172.402,4.137,3,0,0,0,0,0,0,0,0,0,0,0,0
42205,Practice,16,42204.55,798.352122,-6054.211398,123.271,17.707857125035787,172.43,3.704,3,0,0,0,0,0,0,0,0,0,0,0,0
42206,Practice,16,42205.5,798.33711,-6054.213558,96.278,17.887910884981846,172.062,3.681,3,0,0,0,0,0,0,0,0,0,0,0,0
42207,Practice,16,42206.55,798.322734,-6054.215496,87.876,18.1638314936448,172.705,3.353,3,0,0,0,0,0,0,0,0,0,0,0,0
42208,Practice,16,42207.5,798.311106,-6054.216906,75.838,18.09512494227711,173.668,3.068,3,0,0,0,0,0,0,0,0,0,0,0,0
42209,Practice,16,42208.55,798.301128,-6054.217512,55.418,16.104507447993857,182.134,2.93,3,0,0,0,0,0,0,0,0,0,0,0,0
42210,Practice,16,42209.5,798.295092,-6054.215016,42.246,14.925141543447086,216.678,2.965,3,0,0,0,0,0,0,0,0,0,0,0,0
42211,Practice,16,42210.55,798.292002,-6054.208776,47.516,14.82977386827612,256.92,3.042,3,0,0,0,0,0,0,0,0,0,0,0,0
42212,Practice,16,42211.5,798.291234,-6054.20016,66.805,16.638037401031152,265.923,3.278,3,0,0,0,0,0,0,0,0,0,0,0,0
42213,Practice,16,42212.55,798.290232,-6054.187656,80.071,18.15923884077174,261.864,2.78,3,0,0,0,0,0,0,0,0,0,0,0,0
42214,Practice,16,42213.5,798.28791,-6054.177006,73.181,17.108772068969312,253.111,3.912,3,0,0,0,0,0,0,0,0,0,0,0,0
42215,Practice,16,42214.55,798.281466,-6054.168072,70.56,16.898698852731098,222.685,3.842,3,0,0,0,0,0,0,0,0,0,0,0,0
42216,Practice,16,42215.5,798.27207,-6054.162324,83.095,17.67472889109853,206.656,3.406,3,0,0,0,0,0,0,0,0,0,0,0,0
42217,Practice,15,42216.55,798.25905,-6054.156042,94.331,18.30050682099262,206.331,3.443,3,0,0,0,0,0,0,0,0,0,0,0,0
42218,Practice,16,42217.5,798.248448,-6054.149316,79.963,18.49358619416516,214.775,3.399,3,0,0,0,0,0,0,0,0,0,0,0,0
42219,Practice,16,42218.55,798.240744,-6054.141612,62.33,16.08288229151437,234.453,3.1,3,0,0,0,0,0,0,0,0,0,0,0,0
42220,Practice,16,42219.5,798.238146,-6054.133602,56.916,14.973057241950803,262.625,3.108,3,0,0,0,0,0,0,0,0,0,0,0,0
42221,Practice,16,42220.55,798.234708,-6054.125202,58.741,15.021203217112715,233.839,3.18,3,0,0,0,0,0,0,0,0,0,0,0,0
42222,Practice,16,42221.5,798.22764,-6054.119424,69.394,16.613107783088985,216.443,3.235,3,0,0,0,0,0,0,0,0,0,0,0,0
42223,Practice,16,42222.55,798.218112,-6054.110694,88.463,17.882222497638324,225.939,3.096,3,0,0,0,0,0,0,0,0,0,0,0,0
42224,Practice,15,42223.5,798.209424,-6054.099618,103.378,17.904321941844263,233.603,2.931,3,0,0,0,0,0,0,0,0,0,0,0,0
42225,Practice,15,42224.55,798.20037,-6054.084012,117.533,18.045217556603912,242.631,2.719,3,0,0,0,0,0,0,0,0,0,0,0,0
42226,Practice,16,42225.5,798.19422,-6054.067284,124.297,17.615237173073044,253.107,2.697,3,0,0,0,0,0,0,0,0,0,0,0,0
42227,Practice,16,42226.55,798.191322,-6054.047076,126.796,17.6204030075331,266.865,2.34,3,0,0,0,0,0,0,0,0,0,0,0,0
42228,Practice,16,42227.5,798.192696,-6054.028188,130.543,17.89643574396129,278.236,1.825,3,0,0,0,0,0,0,0,0,0,0,0,0
42229,Practice,15,42228.55,798.197802,-6054.007386,134.388,18.31258995612925,284.423,1.269,3,0,0,0,0,0,0,0,0,0,0,0,0
42230,Practice,16,42229.5,798.200388,-6053.987826,137.38,18.04216691655117,273.524,1.321,3,0,0,0,0,0,0,0,0,0,0,0,0
42231,Practice,15,42230.55,798.199638,-6053.965266,141.941,18.02737478139024,265.161,0.78,3,0,0,0,0,0,0,0,0,0,0,0,0
42232,Practice,15,42231.5,798.196182,-6053.944974,140.53,18.405628534521604,256.578,0.741,3,0,0,0,0,0,0,0,0,0,0,0,0
42233,Practice,15,42232.55,798.188538,-6053.923944,138.143,17.495327148320843,246.36,1.578,3,0,0,0,0,0,0,0,0,0,0,0,0
42234,Practice,15,42233.5,798.179916,-6053.907282,119.776,18.67549198356847,240.324,1.242,3,0,0,0,0,0,0,0,0,0,0,0,0
42235,Practice,15,42234.55,798.17133,-6053.893056,94.403,17.881121875403053,236.66,0.916,3,0,0,0,0,0,0,0,0,0,0,0,0
42236,Practice,15,42235.5,798.164472,-6053.883564,72.997,17.473202359960855,231.842,0.893,3,0,0,0,0,0,0,0,0,0,0,0,0
42237,Practice,16,42236.55,798.156546,-6053.87673,62.201,16.289633848345286,209.422,0.696,3,0,0,0,0,0,0,0,0,0,0,0,0
42238,Practice,15,42237.5,798.14781,-6053.87544,64.318,16.225163998939685,179.726,0.858,3,0,0,0,0,0,0,0,0,0,0,0,0
42239,Practice,16,42238.55,798.135852,-6053.877312,84.29,18.17720237883053,168.961,0.711,3,0,0,0,0,0,0,0,0,0,0,0,0
42240,Practice,16,42239.5,798.122982,-6053.880192,97.081,17.99895356109206,167.107,-0.082,3,0,0,0,0,0,0,0,0,0,0,0,0
42241,Practice,15,42240.55,798.10791,-6053.886252,105.397,18.26058901643132,152.693,0.482,3,0,0,0,0,0,0,0,0,0,0,0,0
42242,Practice,14,42241.5,798.09495,-6053.8959,116.186,17.579213755512946,140.715,0.625,3,0,0,0,0,0,0,0,0,0,0,0,0
42243,Practice,16,42242.55,798.080172,-6053.909412,129.568,18.02175271353144,138.567,1.085,3,0,0,0,0,0,0,0,0,0,0,0,0
42244,Practice,16,42243.5,798.065394,-6053.922,136.552,17.93476634415117,140.997,1.129,3,0,0,0,0,0,0,0,0,0,0,0,0
42245,Practice,16,42244.55,798.048366,-6053.934906,129.884,18.295681215179357,144.242,0.778,3,0,0,0,0,0,0,0,0,0,0,0,0
42246,Practice,15,42245.5,798.03435,-6053.945262,116.676,18.11050447492707,142.66,1.096,3,0,0,0,0,0,0,0,0,0,0,0,0
42247,Practice,15,42246.55,798.022176,-6053.958456,109.433,17.6246553686308,127.377,1.169,3,0,0,0,0,0,0,0,0,0,0,0,0
42248,Practice,16,42247.5,798.014772,-6053.973048,112.295,17.913226704471203,111.749,1.212,3,0,0,0,0,0,0,0,0,0,0,0,0
42249,Practice,15,42248.55,798.009066,-6053.991426,121.633,17.92111999968832,107.122,1.173,3,0,0,0,0,0,0,0,0,0,0,0,0
42250,Practice,16,42249.5,798.003342,-6054.006924,107.402,17.803059239960433,113.634,1.335,3,0,0,0,0,0,0,0,0,0,0,0,0
42251,Practice,16,42250.55,797.995092,-6054.020898,96.782,18.07078556487618,124.275,1.275,3,0,0,0,0,0,0,0,0,0,0,0,0
42252,Practice,15,42251.5,797.986938,-6054.031548,89.723,17.90312881696041,129.601,1.346,3,0,0,0,0,0,0,0,0,0,0,0,0
42253,Practice,15,42252.55,797.977464,-6054.043206,97.945,18.161191242393247,130.162,1.323,3,0,0,0,0,0,0,0,0,0,0,0,0
42254,Practice,15,42253.5,797.968572,-6054.05421,98.338,17.9586308616431,130.089,1.203,3,0,0,0,0,0,0,0,0,0,0,0,0
42255,Practice,16,42254.55,797.957868,-6054.067464,111.87,18.27099156096577,129.806,1.339,3,0,0,0,0,0,0,0,0,0,0,0,0
42256,Practice,15,42255.5,797.946864,-6054.080796,119.113,18.106255648498845,129.988,0.986,3,0,0,0,0,0,0,0,0,0,0,0,0
42257,Practice,15,42256.55,797.936502,-6054.093528,89.129,17.951687498292042,129.515,1.319,3,0,0,0,0,0,0,0,0,0,0,0,0
42258,Practice,15,42257.5,797.929542,-6054.1023,73.966,17.565560489088718,129.144,2.494,3,0,0,0,0,0,0,0,0,0,0,0,0
42259,Practice,16,42258.55,797.92269,-6054.111192,68.447,16.692606809282125,126.22,2.485,3,0,0,0,0,0,0,0,0,0,0,0,0
42260,Practice,16,42259.5,797.919066,-6054.11991,63.198,16.218987497779143,102.702,2.528,3,0,0,0,0,0,0,0,0,0,0,0,0
42300,Practice,15,42300.0,797.919306,-6054.124662,60.635,15.297827499375604,82.255,2.271,3,0,0,0,0,0,0,0,0,0,0,0,0
42301,Practice,15,42300.55,797.9211,-6054.1293,58.19,15.322714118572009,62.617,2.44,3,0,0,0,0,0,0,0,0,0,0,0,0
42302,Practice,16,42301.5,797.927322,-6054.134526,55.274,16.55066942096909,23.728,2.467,3,0,0,0,0,0,0,0,0,0,0,0,0
42303,Practice,16,42302.55,797.936238,-6054.13434,59.35,15.491527615910496,346.175,2.298,3,0,0,0,0,0,0,0,0,0,0,0,0
42304,Practice,16,42303.5,797.945568,-6054.130368,78.239,17.82362983774241,334.393,2.045,3,0,0,0,0,0,0,0,0,0,0,0,0
42305,Practice,15,42304.55,797.958,-6054.123894,94.554,17.985093091902396,335.073,2.005,3,0,0,0,0,0,0,0,0,0,0,0,0
42306,Practice,14,42305.5,797.971848,-6054.119358,105.754,17.903554235019808,346.128,1.896,3,0,0,0,0,0,0,0,0,0,0,0,0
42307,Practice,15,42306.55,797.989824,-6054.117774,118.735,17.59129157509311,358.964,1.046,3,0,0,0,0,0,0,0,0,0,0,0,0
42308,Practice,15,42307.5,798.007482,-6054.119976,126.382,18.34577863526731,9.547,0.865,3,0,0,0,0,0,0,0,0,0,0,0,0
42309,Practice,15,42308.55,798.027768,-6054.126474,139.356,17.91074183766171,19.238,0.948,3,0,0,0,0,0,0,0,0,0,0,0,0
42310,Practice,16,42309.5,798.046842,-6054.135378,150.592,17.875523729341275,25.712,1.16,3,0,0,0,0,0,0,0,0,0,0,0,0
42311,Practice,16,42310.55,798.069042,-6054.14685,161.176,18.205106407333176,27.185,1.146,3,0,0,0,0,0,0,0,0,0,0,0,0
42312,Practice,16,42311.5,798.090246,-6054.158202,170.021,17.95965023135086,27.639,0.78,3,0,0,0,0,0,0,0,0,0,0,0,0
42313,Practice,16,42312.55,798.11478,-6054.171414,178.128,18.135116046007017,27.765,0.44,3,0,0,0,0,0,0,0,0,0,0,0,0
42314,Practice,15,42313.5,798.137856,-6054.184116,185.285,17.802072990300644,28.225,0.478,3,0,0,0,0,0,0,0,0,0,0,0,0
42315,Practice,16,42314.55,798.164322,-6054.19866,192.697,17.812300431676988,28.305,0.434,3,0,0,0,0,0,0,0,0,0,0,0,0
42316,Practice,15,42315.5,798.189096,-6054.212424,198.734,18.22767687833129,28.391,0.315,3,0,0,0,0,0,0,0,0,0,0,0,0
42317,Practice,15,42316.55,798.217416,-6054.227946,205.222,18.033429201936627,28.201,0.195,3,0,0,0,0,0,0,0,0,0,0,0,0
